Rk,Player,Yds,Tgt,Day,G#,Week,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,1D,Succ%,Pos.
189,Pharaoh Brown,4,1,Thu,13,14,12/7/23,29-217,NWE,@,PIT,W 21-18,1,1,4,4,0,100,4,,0,TE
190,Zach Charbonnet,4,1,Sun,13,14,12/10/23,22-336,SEA,@,SFO,L 16-28,1,1,4,4,0,100,4,0,0,RB
191,Mack Hollins,4,1,Sun,13,14,12/10/23,30-085,ATL,,TAM,L 25-29,1,1,4,4,0,100,4,,0,WR
192,Richie James,4,2,Sun,13,14,12/10/23,28-096,KAN,,BUF,L 17-20,2,1,4,4,0,50,2,1,50,WR
193,Marcedes Lewis,4,1,Sun,13,14,12/10/23,39-205,CHI,,DET,W 28-13,1,1,4,4,0,100,4,,100,TE
194,Raheem Mostert,4,1,Mon,13,14,12/11/23,31-246,MIA,,TEN,L 27-28,1,1,4,4,0,100,4,0,0,RB
195,Johnny Mundt,4,1,Sun,13,14,12/10/23,29-017,MIN,@,LVR,W 3-0,1,1,4,4,0,100,4,,100,TE
196,Dare Ogunbowale,4,2,Sun,13,14,12/10/23,29-220,HOU,@,NYJ,L 6-30,2,1,4,4,0,50,2,0,0,RB
197,Drew Sample,4,2,Sun,13,14,12/10/23,27-238,CIN,,IND,W 34-14,2,2,4,2,0,100,2,1,50,TE
198,Jordan Akins,3,1,Sun,13,14,12/10/23,31-235,CLE,,JAX,W 31-27,1,1,3,3,0,100,3,,0,TE
199,Will Dissly,3,1,Sun,13,14,12/10/23,27-155,SEA,@,SFO,L 16-28,1,1,3,3,0,100,3,,0,TE
200,Xavier Gipson,3,1,Sun,13,14,12/10/23,22-277,NYJ,,HOU,W 30-6,1,1,3,3,0,100,3,0,0,WR
,,,,,,,,,,,,,,,,,,,,,,
